## Sat Feb  4 17:34:55 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9dahtbtd --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9dahtbtd --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_9dahtbtd/queries.fasta --evalue 0.00001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope 1236 --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
NGJCOJPH_01479	412965.COSY_0907	2.12e-82	245.0	COG3118@1|root,COG3118@2|Bacteria,1RHUA@1224|Proteobacteria,1S64W@1236|Gammaproteobacteria,1J6GW@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	O	COG0526 Thiol-disulfide isomerase and thioredoxins	trxC	GO:0003674,GO:0003824,GO:0004791,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008270,GO:0009636,GO:0009987,GO:0015035,GO:0015036,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0016671,GO:0019725,GO:0033554,GO:0034599,GO:0042221,GO:0042592,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0046872,GO:0046914,GO:0047134,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0097237,GO:0098754,GO:0098869,GO:1990748	1.8.1.8	ko:K03672	-	-	-	-	ko00000,ko01000,ko03110	-	-	iAF1260.b2582,iAPECO1_1312.APECO1_3950,iB21_1397.B21_02440,iBWG_1329.BWG_2346,iE2348C_1286.E2348C_2859,iEC55989_1330.EC55989_2872,iECABU_c1320.ECABU_c28840,iECBD_1354.ECBD_1098,iECB_1328.ECB_02476,iECDH10B_1368.ECDH10B_2750,iECDH1ME8569_1439.ECDH1ME8569_2509,iECD_1391.ECD_02476,iECH74115_1262.ECH74115_3819,iECIAI1_1343.ECIAI1_2700,iECIAI39_1322.ECIAI39_2790,iECO103_1326.ECO103_3161,iECO111_1330.ECO111_3308,iECO26_1355.ECO26_3629,iECOK1_1307.ECOK1_2926,iECP_1309.ECP_2584,iECS88_1305.ECS88_2757,iECSE_1348.ECSE_2871,iECSF_1327.ECSF_2421,iECSP_1301.ECSP_3529,iECW_1372.ECW_m2811,iECs_1301.ECs3448,iEKO11_1354.EKO11_1151,iEcDH1_1363.EcDH1_1086,iEcE24377_1341.EcE24377A_2869,iEcHS_1320.EcHS_A2739,iEcSMS35_1347.EcSMS35_2735,iEcolC_1368.EcolC_1095,iG2583_1286.G2583_3165,iJO1366.b2582,iLF82_1304.LF82_2324,iNRG857_1313.NRG857_12825,iSDY_1059.SDY_2825,iSFV_1184.SFV_2645,iSF_1195.SF2644,iSFxv_1172.SFxv_2901,iSSON_1240.SSON_2708,iS_1188.S2817,iSbBS512_1146.SbBS512_E2954,iUMN146_1321.UM146_03805,iUMNK88_1353.UMNK88_3235,iUTI89_1310.UTI89_C2905,iWFL_1372.ECW_m2811,iY75_1357.Y75_RS13495,iZ_1308.Z3867,ic_1306.c3107	Thioredoxin
NGJCOJPH_01481	413404.Rmag_1009	1.1e-56	176.0	COG0607@1|root,COG0607@2|Bacteria,1NGN9@1224|Proteobacteria,1SIKU@1236|Gammaproteobacteria,1J77D@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	P	Rhodanese Homology Domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF4395,Rhodanese
NGJCOJPH_01482	413404.Rmag_1008	7.05e-275	756.0	COG0172@1|root,COG0172@2|Bacteria,1MUJF@1224|Proteobacteria,1RNAQ@1236|Gammaproteobacteria,1J4R1@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)	serS	GO:0000287,GO:0003674,GO:0003824,GO:0004812,GO:0004828,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006434,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009059,GO:0009069,GO:0009070,GO:0009987,GO:0010467,GO:0016053,GO:0016070,GO:0016259,GO:0016260,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0042802,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046872,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	6.1.1.11	ko:K01875	ko00970,map00970	M00359,M00360	R03662,R08218	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iSDY_1059.SDY_2368	Seryl_tRNA_N,tRNA-synt_2b
NGJCOJPH_01483	413404.Rmag_1007	9.98e-66	201.0	COG1862@1|root,COG1862@2|Bacteria,1MZT2@1224|Proteobacteria,1S9NV@1236|Gammaproteobacteria,1JB9D@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	U	Preprotein translocase subunit	yajC	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0031522,GO:0032991,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	ko:K03210	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	YajC
NGJCOJPH_01484	413404.Rmag_1006	0.0	1017.0	COG0342@1|root,COG0342@2|Bacteria,1MV5U@1224|Proteobacteria,1RMIQ@1236|Gammaproteobacteria,1J4DW@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA	secD	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0033036,GO:0042886,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944	-	ko:K03072	ko03060,ko03070,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	2.A.6.4,3.A.5.2,3.A.5.7	-	-	SecD-TM1,SecD_SecF,Sec_GG
NGJCOJPH_01485	413404.Rmag_1005	1.41e-181	509.0	COG0341@1|root,COG0341@2|Bacteria,1MU74@1224|Proteobacteria,1RNTY@1236|Gammaproteobacteria,1J543@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA	secF	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0033036,GO:0042886,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944	-	ko:K03074	ko03060,ko03070,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	2.A.6.4,3.A.5.2,3.A.5.7	-	-	SecD_SecF,Sec_GG
NGJCOJPH_01486	413404.Rmag_1004	9.18e-268	736.0	COG0304@1|root,COG0304@2|Bacteria,1MU1X@1224|Proteobacteria,1RMDE@1236|Gammaproteobacteria,1J5AQ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	IQ	Belongs to the beta-ketoacyl-ACP synthases family	fabB	-	2.3.1.41	ko:K00647	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212	M00083,M00572	R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119	RC00039,RC02728,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Ketoacyl-synt_C,ketoacyl-synt
NGJCOJPH_01487	413404.Rmag_1003	5.31e-115	330.0	COG0764@1|root,COG0764@2|Bacteria,1MWV8@1224|Proteobacteria,1RP6W@1236|Gammaproteobacteria,1J5PF@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	I	Necessary for the introduction of cis unsaturation into fatty acids. Catalyzes the dehydration of (3R)-3-hydroxydecanoyl- ACP to E-(2)-decenoyl-ACP and then its isomerization to Z-(3)- decenoyl-ACP. Can catalyze the dehydratase reaction for beta- hydroxyacyl-ACPs with saturated chain lengths up to 16 0, being most active on intermediate chain length	fabA	-	4.2.1.59,5.3.3.14	ko:K01716	ko00061,ko01100,ko01212,map00061,map01100,map01212	M00083	R04428,R04535,R04537,R04544,R04568,R04954,R04965,R07639	RC00831,RC01078,RC01095	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	FabA
NGJCOJPH_01488	413404.Rmag_1002	9.79e-245	676.0	COG0626@1|root,COG0626@2|Bacteria,1MU57@1224|Proteobacteria,1RMCV@1236|Gammaproteobacteria,1J4WT@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Catalyzes the formation of L-homocysteine from O- succinyl-L-homoserine (OSHS) and hydrogen sulfide	metZ	-	-	ko:K10764	ko00270,ko00920,ko01100,map00270,map00920,map01100	-	R01288	RC00020,RC02848	ko00000,ko00001,ko01000	-	-	-	Cys_Met_Meta_PP
NGJCOJPH_01489	413404.Rmag_1001	0.0	922.0	COG0034@1|root,COG0034@2|Bacteria,1MU0V@1224|Proteobacteria,1RMYA@1236|Gammaproteobacteria,1J4HM@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine	purF	GO:0003674,GO:0003824,GO:0004044,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006163,GO:0006164,GO:0006520,GO:0006541,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009064,GO:0009117,GO:0009165,GO:0009987,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019637,GO:0019752,GO:0034641,GO:0034654,GO:0042802,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.4.2.14	ko:K00764	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048	R01072	RC00010,RC02724,RC02752	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	iAF1260.b2312,iB21_1397.B21_02197,iBWG_1329.BWG_2086,iECBD_1354.ECBD_1347,iECB_1328.ECB_02237,iECDH10B_1368.ECDH10B_2474,iECDH1ME8569_1439.ECDH1ME8569_2250,iECD_1391.ECD_02237,iECIAI1_1343.ECIAI1_2389,iECO103_1326.ECO103_2776,iECO111_1330.ECO111_3060,iECO26_1355.ECO26_3300,iECW_1372.ECW_m2501,iEKO11_1354.EKO11_1453,iETEC_1333.ETEC_2448,iEcDH1_1363.EcDH1_1344,iEcE24377_1341.EcE24377A_2606,iEcolC_1368.EcolC_1340,iJO1366.b2312,iJR904.b2312,iSF_1195.SF2388,iSFxv_1172.SFxv_2633,iSSON_1240.SSON_2370,iS_1188.S2523,iSbBS512_1146.SbBS512_E2690,iUMNK88_1353.UMNK88_2863,iWFL_1372.ECW_m2501,iY75_1357.Y75_RS12125	GATase_6,Pribosyltran
NGJCOJPH_01491	413404.Rmag_0999	3.95e-235	654.0	COG0285@1|root,COG0285@2|Bacteria,1MVCH@1224|Proteobacteria,1RMB0@1236|Gammaproteobacteria,1J4MK@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Belongs to the folylpolyglutamate synthase family	folC	GO:0003674,GO:0003824,GO:0004326,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006761,GO:0006807,GO:0008150,GO:0008152,GO:0008841,GO:0009058,GO:0009108,GO:0009396,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042398,GO:0042558,GO:0042559,GO:0043436,GO:0043603,GO:0043604,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046452,GO:0046483,GO:0046900,GO:0046901,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.2.12,6.3.2.17	ko:K11754	ko00790,ko01100,map00790,map01100	M00126,M00841	R00942,R02237,R04241	RC00064,RC00090,RC00162	ko00000,ko00001,ko00002,ko01000	-	-	iJN746.PP_1997,iSDY_1059.SDY_2514	Mur_ligase_C,Mur_ligase_M
NGJCOJPH_01492	413404.Rmag_0998	2.4e-70	215.0	COG3030@1|root,COG3030@2|Bacteria,1MZJJ@1224|Proteobacteria,1S8XU@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	protein affecting phage T7 exclusion by the F plasmid	fxsA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016021,GO:0031224,GO:0044425,GO:0044464,GO:0071944	-	ko:K07113	-	-	-	-	ko00000	-	-	-	FxsA
NGJCOJPH_01493	412965.COSY_0893	5.68e-119	343.0	COG0220@1|root,COG0220@2|Bacteria,1MUWJ@1224|Proteobacteria,1RMFG@1236|Gammaproteobacteria,1J4MF@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA	trmB	GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008176,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0034708,GO:0036265,GO:0043170,GO:0043412,GO:0043414,GO:0043527,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0106004,GO:0140098,GO:0140101,GO:1901360,GO:1902494,GO:1990234	2.1.1.33	ko:K03439	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Methyltransf_4
NGJCOJPH_01495	413404.Rmag_0996	1.11e-138	397.0	COG0708@1|root,COG0708@2|Bacteria,1MVII@1224|Proteobacteria,1RN4H@1236|Gammaproteobacteria,1J51Q@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	L	exodeoxyribonuclease III	crc	-	3.1.11.2	ko:K01142	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exo_endo_phos
NGJCOJPH_01496	413404.Rmag_0995	4.62e-137	389.0	COG0461@1|root,COG0461@2|Bacteria,1MW6F@1224|Proteobacteria,1RQYG@1236|Gammaproteobacteria,1J9ZD@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)	pyrE	GO:0000287,GO:0003674,GO:0003824,GO:0004588,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006207,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019856,GO:0034641,GO:0034654,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046390,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.4.2.10	ko:K00762	ko00240,ko01100,map00240,map01100	M00051	R01870	RC00611	ko00000,ko00001,ko00002,ko01000	-	-	iAPECO1_1312.APECO1_2819,iECIAI39_1322.ECIAI39_4161,iEcSMS35_1347.EcSMS35_3977,iUTI89_1310.UTI89_C4186	Pribosyltran
NGJCOJPH_01499	413404.Rmag_0994	9.02e-46	147.0	COG0227@1|root,COG0227@2|Bacteria,1MZ57@1224|Proteobacteria,1S8UG@1236|Gammaproteobacteria,1J6PJ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Belongs to the bacterial ribosomal protein bL28 family	rpmB	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02902	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L28
NGJCOJPH_01500	412965.COSY_0888	1.98e-26	97.1	COG0267@1|root,COG0267@2|Bacteria,1N6QV@1224|Proteobacteria,1SCEJ@1236|Gammaproteobacteria,1J6XH@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042221,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046677,GO:0050896,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
NGJCOJPH_01502	413404.Rmag_0992	0.0	1484.0	COG1049@1|root,COG1049@2|Bacteria,1MVCR@1224|Proteobacteria,1RNMC@1236|Gammaproteobacteria,1J58B@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	C	Belongs to the aconitase IPM isomerase family	acnB	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003730,GO:0003824,GO:0003994,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006081,GO:0006082,GO:0006091,GO:0006097,GO:0006099,GO:0006101,GO:0006417,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009056,GO:0009060,GO:0009062,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0010608,GO:0015980,GO:0016042,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0016999,GO:0017001,GO:0017144,GO:0019222,GO:0019541,GO:0019543,GO:0019626,GO:0019629,GO:0019752,GO:0031323,GO:0031326,GO:0032268,GO:0032787,GO:0034248,GO:0042737,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044262,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0045333,GO:0046395,GO:0046459,GO:0046487,GO:0047456,GO:0048037,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0051536,GO:0051539,GO:0051540,GO:0055114,GO:0060255,GO:0065007,GO:0071704,GO:0072329,GO:0072350,GO:0080090,GO:0097159,GO:1901363,GO:1901575,GO:2000112	4.2.1.3,4.2.1.99	ko:K01682	ko00020,ko00630,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230	M00009,M00010,M00012,M00173	R01324,R01325,R01900,R04425	RC00497,RC00498,RC00618,RC01153	br01601,ko00000,ko00001,ko00002,ko01000	-	-	iECIAI1_1343.ECIAI1_0116,iPC815.YPO3415	Aconitase,Aconitase_2_N,Aconitase_B_N
NGJCOJPH_01503	413404.Rmag_0991	1.1e-311	851.0	COG0015@1|root,COG0015@2|Bacteria,1MV4B@1224|Proteobacteria,1RN93@1236|Gammaproteobacteria,1J4V5@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	purB	-	4.3.2.2	ko:K01756	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048,M00049	R01083,R04559	RC00379,RC00444,RC00445	ko00000,ko00001,ko00002,ko01000	-	-	-	ASL_C,Lyase_1
NGJCOJPH_01504	413404.Rmag_0990	3.17e-48	157.0	COG0228@1|root,COG0228@2|Bacteria,1MZCT@1224|Proteobacteria,1S8RT@1236|Gammaproteobacteria	1236|Gammaproteobacteria	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	GO:0000028,GO:0000217,GO:0000400,GO:0003674,GO:0003676,GO:0003677,GO:0003735,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004536,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006259,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0016787,GO:0016788,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0090305,GO:0097159,GO:0140097,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S16
NGJCOJPH_01505	413404.Rmag_0989	2.05e-90	267.0	COG0806@1|root,COG0806@2|Bacteria,1MWQR@1224|Proteobacteria,1RNJ2@1236|Gammaproteobacteria,1J6R6@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes	rimM	GO:0000028,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016072,GO:0022607,GO:0022613,GO:0022618,GO:0030490,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0042254,GO:0042255,GO:0042274,GO:0043170,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:1901360	-	ko:K02860	-	-	-	-	ko00000,ko03009	-	-	-	PRC,RimM
NGJCOJPH_01506	413404.Rmag_0988	5.41e-124	355.0	COG0288@1|root,COG0288@2|Bacteria,1NGFN@1224|Proteobacteria,1S237@1236|Gammaproteobacteria,1J9MC@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	P	Reversible hydration of carbon dioxide	cynT	-	4.2.1.1	ko:K01673	ko00910,map00910	-	R00132,R10092	RC02807	ko00000,ko00001,ko01000	-	-	-	Pro_CA
NGJCOJPH_01507	412965.COSY_0882	0.0	1144.0	COG0471@1|root,COG0471@2|Bacteria,1MU0K@1224|Proteobacteria,1RMI1@1236|Gammaproteobacteria,1J8SM@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	P	Citrate transporter	sac1	-	-	-	-	-	-	-	-	-	-	-	CitMHS,TrkA_C
NGJCOJPH_01508	413404.Rmag_0986	1.23e-180	506.0	COG0583@1|root,COG0583@2|Bacteria,1MUIX@1224|Proteobacteria,1RRF3@1236|Gammaproteobacteria,1J62K@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	K	Transcriptional regulator	metR	-	-	ko:K03576	-	-	-	-	ko00000,ko03000	-	-	-	HTH_1,LysR_substrate
