transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
TRINITY_DN45074_c0_g1_i2	TRINITY_DN45074_c0_g1_i2	1264	1031.36	33.00	13.09	9.00	100.00
TRINITY_DN45077_c0_g1_i1	TRINITY_DN45077_c0_g1_i1	1172	939.36	42.00	18.29	12.58	100.00
TRINITY_DN45080_c1_g1_i14	TRINITY_DN45080_c1_g1_i14	354	122.10	0.00	0.00	0.00	0.00
TRINITY_DN4508_c0_g1_i1	TRINITY_DN4508_c0_g1_i1	1129	896.36	692.00	315.80	217.19	100.00
TRINITY_DN4508_c8_g1_i2	TRINITY_DN4508_c8_g1_i2	560	327.43	4.00	5.00	3.44	100.00
TRINITY_DN4509_c0_g1_i4	TRINITY_DN4509_c0_g1_i4	3470	3237.36	387.00	48.90	33.63	100.00
TRINITY_DN450_c0_g1_i13	TRINITY_DN450_c0_g1_i13	5837	5604.36	1782.00	130.07	89.46	100.00
TRINITY_DN45105_c1_g1_i6	TRINITY_DN45105_c1_g1_i6	1780	1547.36	32.00	8.46	5.82	100.00
TRINITY_DN45105_c6_g1_i2	TRINITY_DN45105_c6_g1_i2	781	548.36	11.00	8.21	5.64	100.00
TRINITY_DN45108_c0_g1_i2	TRINITY_DN45108_c0_g1_i2	564	331.43	8.00	9.87	6.79	100.00
TRINITY_DN4510_c0_g1_i2	TRINITY_DN4510_c0_g1_i2	2091	1858.36	541.00	119.08	81.90	100.00
TRINITY_DN4510_c1_g2_i3	TRINITY_DN4510_c1_g2_i3	1378	1145.36	80.00	28.57	19.65	100.00
TRINITY_DN45117_c0_g1_i1	TRINITY_DN45117_c0_g1_i1	324	92.74	2.00	8.82	6.07	100.00
TRINITY_DN4511_c1_g1_i10	TRINITY_DN4511_c1_g1_i10	2023	1790.36	82.00	18.74	12.89	100.00
TRINITY_DN4511_c2_g1_i1	TRINITY_DN4511_c2_g1_i1	1243	1010.36	12.00	4.86	3.34	100.00
TRINITY_DN45121_c1_g1_i1	TRINITY_DN45121_c1_g1_i1	354	122.10	0.00	0.00	0.00	0.00
TRINITY_DN45129_c0_g1_i1	TRINITY_DN45129_c0_g1_i1	390	157.78	3.00	7.78	5.35	100.00
TRINITY_DN45143_c0_g1_i2	TRINITY_DN45143_c0_g1_i2	1046	813.36	4.00	2.01	1.38	100.00
TRINITY_DN45144_c2_g2_i1	TRINITY_DN45144_c2_g2_i1	1436	1203.36	31.00	10.54	7.25	100.00
TRINITY_DN45144_c4_g2_i1	TRINITY_DN45144_c4_g2_i1	614	381.40	12.00	12.87	8.85	100.00
TRINITY_DN45144_c5_g1_i1	TRINITY_DN45144_c5_g1_i1	1725	1492.36	52.00	14.25	9.80	100.00
TRINITY_DN45146_c0_g1_i1	TRINITY_DN45146_c0_g1_i1	631	398.39	1.00	1.03	0.71	100.00
TRINITY_DN45147_c0_g1_i1	TRINITY_DN45147_c0_g1_i1	753	520.37	24.00	18.87	12.98	100.00
TRINITY_DN45148_c1_g2_i3	TRINITY_DN45148_c1_g2_i3	1801	1568.36	98.00	25.56	17.58	100.00
TRINITY_DN4514_c5_g1_i1	TRINITY_DN4514_c5_g1_i1	899	666.36	78.00	47.88	32.93	100.00
TRINITY_DN4514_c6_g1_i1	TRINITY_DN4514_c6_g1_i1	1026	793.36	18.00	9.28	6.38	100.00
TRINITY_DN45153_c1_g1_i2	TRINITY_DN45153_c1_g1_i2	372	139.91	2.00	5.85	4.02	100.00
TRINITY_DN45156_c0_g1_i1	TRINITY_DN45156_c0_g1_i1	935	702.36	20.00	11.65	8.01	100.00
TRINITY_DN45165_c0_g2_i1	TRINITY_DN45165_c0_g2_i1	616	383.40	18.00	19.20	13.21	100.00
TRINITY_DN45171_c2_g3_i1	TRINITY_DN45171_c2_g3_i1	397	164.75	1.00	2.48	1.71	100.00
TRINITY_DN45177_c0_g1_i2	TRINITY_DN45177_c0_g1_i2	329	97.59	4.00	16.77	11.53	100.00
TRINITY_DN4517_c0_g1_i7	TRINITY_DN4517_c0_g1_i7	2724	2491.36	199.00	32.67	22.47	100.00
TRINITY_DN45181_c0_g2_i1	TRINITY_DN45181_c0_g2_i1	1099	866.36	4.00	1.89	1.30	100.00
TRINITY_DN45184_c0_g1_i2	TRINITY_DN45184_c0_g1_i2	908	675.36	20.00	12.11	8.33	100.00
TRINITY_DN45185_c0_g1_i1	TRINITY_DN45185_c0_g1_i1	861	628.36	16.00	10.42	7.16	100.00
TRINITY_DN45187_c0_g1_i1	TRINITY_DN45187_c0_g1_i1	564	331.43	0.00	0.00	0.00	0.00
TRINITY_DN45188_c1_g1_i1	TRINITY_DN45188_c1_g1_i1	364	131.98	5.00	15.50	10.66	100.00
TRINITY_DN45198_c0_g2_i1	TRINITY_DN45198_c0_g2_i1	730	497.37	18.00	14.80	10.18	100.00
TRINITY_DN451_c21_g1_i1	TRINITY_DN451_c21_g1_i1	861	628.36	86.00	55.99	38.50	100.00
TRINITY_DN45200_c0_g1_i2	TRINITY_DN45200_c0_g1_i2	942	709.36	11.00	6.34	4.36	100.00
TRINITY_DN45212_c0_g2_i1	TRINITY_DN45212_c0_g2_i1	2997	2764.36	131.00	19.38	13.33	100.00
TRINITY_DN45227_c3_g1_i1	TRINITY_DN45227_c3_g1_i1	2234	2001.36	83.00	16.96	11.67	100.00
TRINITY_DN45236_c3_g2_i1	TRINITY_DN45236_c3_g2_i1	311	80.28	0.00	0.00	0.00	0.00
TRINITY_DN45243_c4_g1_i1	TRINITY_DN45243_c4_g1_i1	972	739.36	21.00	11.62	7.99	100.00
TRINITY_DN45244_c0_g2_i1	TRINITY_DN45244_c0_g2_i1	617	384.40	4.00	4.26	2.93	100.00
TRINITY_DN45246_c3_g2_i1	TRINITY_DN45246_c3_g2_i1	412	179.68	0.00	0.00	0.00	0.00
TRINITY_DN4524_c0_g1_i1	TRINITY_DN4524_c0_g1_i1	2026	1793.36	81.00	18.48	12.71	100.00
TRINITY_DN4524_c3_g4_i1	TRINITY_DN4524_c3_g4_i1	392	159.77	1.00	2.56	1.76	100.00
TRINITY_DN45255_c0_g1_i4	TRINITY_DN45255_c0_g1_i4	984	751.36	7.00	3.81	2.62	100.00
TRINITY_DN45258_c0_g1_i1	TRINITY_DN45258_c0_g1_i1	602	369.40	13.00	14.40	9.90	100.00
TRINITY_DN45260_c2_g2_i1	TRINITY_DN45260_c2_g2_i1	402	169.72	9.00	21.69	14.92	100.00
TRINITY_DN45268_c0_g1_i1	TRINITY_DN45268_c0_g1_i1	499	266.50	2.00	3.07	2.11	100.00
TRINITY_DN45279_c0_g2_i1	TRINITY_DN45279_c0_g2_i1	1522	1289.36	21.00	6.66	4.58	100.00
TRINITY_DN45280_c0_g1_i1	TRINITY_DN45280_c0_g1_i1	619	386.40	6.00	6.35	4.37	100.00
TRINITY_DN45282_c0_g1_i1	TRINITY_DN45282_c0_g1_i1	464	231.55	4.00	7.07	4.86	100.00
TRINITY_DN45293_c0_g1_i2	TRINITY_DN45293_c0_g1_i2	588	355.41	4.00	4.60	3.17	100.00
TRINITY_DN45294_c0_g1_i1	TRINITY_DN45294_c0_g1_i1	1037	804.36	43.00	21.87	15.04	100.00
TRINITY_DN45296_c0_g1_i1	TRINITY_DN45296_c0_g1_i1	321	89.85	4.00	18.21	12.53	100.00
TRINITY_DN45299_c0_g1_i1	TRINITY_DN45299_c0_g1_i1	949	716.36	8.00	4.57	3.14	100.00
TRINITY_DN452_c1_g2_i2	TRINITY_DN452_c1_g2_i2	2037	1804.36	164.00	37.18	25.57	100.00
TRINITY_DN452_c1_g3_i1	TRINITY_DN452_c1_g3_i1	1487	1254.36	423.00	137.95	94.87	100.00
TRINITY_DN452_c2_g1_i2	TRINITY_DN452_c2_g1_i2	2035	1802.36	47.00	10.67	7.34	100.00
TRINITY_DN45306_c0_g1_i2	TRINITY_DN45306_c0_g1_i2	601	368.40	7.00	7.77	5.35	100.00
TRINITY_DN45307_c0_g1_i1	TRINITY_DN45307_c0_g1_i1	307	76.50	0.00	0.00	0.00	0.00
TRINITY_DN4530_c0_g1_i5	TRINITY_DN4530_c0_g1_i5	2743	2510.36	109.00	17.76	12.22	100.00
TRINITY_DN45311_c0_g1_i1	TRINITY_DN45311_c0_g1_i1	896	663.36	13.00	8.02	5.51	100.00
TRINITY_DN45313_c0_g1_i1	TRINITY_DN45313_c0_g1_i1	854	621.36	52.00	34.23	23.54	100.00
TRINITY_DN4531_c1_g1_i4	TRINITY_DN4531_c1_g1_i4	1801	1568.36	96.00	25.04	17.22	100.00
TRINITY_DN45322_c0_g2_i2	TRINITY_DN45322_c0_g2_i2	679	446.37	11.00	10.08	6.93	100.00
TRINITY_DN45325_c0_g1_i2	TRINITY_DN45325_c0_g1_i2	1227	994.36	23.00	9.46	6.51	100.00
TRINITY_DN4532_c0_g1_i4	TRINITY_DN4532_c0_g1_i4	1643	1410.36	76.00	22.04	15.16	100.00
TRINITY_DN45330_c0_g1_i2	TRINITY_DN45330_c0_g1_i2	2258	2025.36	72.00	14.54	10.00	100.00
TRINITY_DN45333_c0_g1_i1	TRINITY_DN45333_c0_g1_i1	314	83.14	0.00	0.00	0.00	0.00
TRINITY_DN45334_c0_g1_i1	TRINITY_DN45334_c0_g1_i1	2038	1805.36	39.00	8.84	6.08	100.00
TRINITY_DN45336_c0_g1_i1	TRINITY_DN45336_c0_g1_i1	503	270.49	6.00	9.07	6.24	100.00
TRINITY_DN45343_c0_g1_i1	TRINITY_DN45343_c0_g1_i1	648	415.38	7.00	6.89	4.74	100.00
TRINITY_DN45359_c0_g1_i3	TRINITY_DN45359_c0_g1_i3	1373	1140.36	50.00	17.94	12.34	100.00
TRINITY_DN45359_c0_g2_i2	TRINITY_DN45359_c0_g2_i2	1227	994.36	47.00	19.33	13.30	100.00
TRINITY_DN4535_c0_g1_i2	TRINITY_DN4535_c0_g1_i2	2027	1794.36	101.00	23.03	15.84	100.00
TRINITY_DN45367_c0_g1_i1	TRINITY_DN45367_c0_g1_i1	891	658.36	16.00	9.94	6.84	100.00
TRINITY_DN45369_c1_g1_i1	TRINITY_DN45369_c1_g1_i1	1552	1319.36	31.00	9.61	6.61	100.00
TRINITY_DN4536_c0_g1_i2	TRINITY_DN4536_c0_g1_i2	395	162.76	1.00	2.51	1.73	100.00
TRINITY_DN4536_c3_g1_i1	TRINITY_DN4536_c3_g1_i1	440	207.60	7.00	13.79	9.49	100.00
TRINITY_DN45370_c0_g2_i1	TRINITY_DN45370_c0_g2_i1	306	75.56	0.00	0.00	0.00	0.00
TRINITY_DN45370_c0_g3_i1	TRINITY_DN45370_c0_g3_i1	503	270.49	0.00	0.00	0.00	0.00
TRINITY_DN45370_c0_g4_i1	TRINITY_DN45370_c0_g4_i1	588	355.41	2.00	2.30	1.58	100.00
TRINITY_DN45370_c1_g2_i2	TRINITY_DN45370_c1_g2_i2	318	86.96	2.00	9.41	6.47	100.00
TRINITY_DN45372_c0_g1_i1	TRINITY_DN45372_c0_g1_i1	617	384.40	8.00	8.51	5.86	100.00
TRINITY_DN45376_c0_g1_i3	TRINITY_DN45376_c0_g1_i3	479	246.53	2.00	3.32	2.28	100.00
TRINITY_DN45402_c0_g1_i2	TRINITY_DN45402_c0_g1_i2	1000	767.36	6.00	3.20	2.20	100.00
TRINITY_DN45416_c0_g1_i6	TRINITY_DN45416_c0_g1_i6	2969	2736.36	147.00	21.98	15.11	100.00
TRINITY_DN45418_c0_g1_i1	TRINITY_DN45418_c0_g1_i1	334	102.46	3.00	11.98	8.24	100.00
TRINITY_DN45427_c0_g3_i3	TRINITY_DN45427_c0_g3_i3	1369	1136.36	59.00	21.24	14.61	100.00
TRINITY_DN45431_c0_g1_i1	TRINITY_DN45431_c0_g1_i1	860	627.36	6.00	3.91	2.69	100.00
TRINITY_DN45436_c0_g1_i1	TRINITY_DN45436_c0_g1_i1	374	141.89	2.00	5.77	3.97	100.00
TRINITY_DN45436_c1_g1_i1	TRINITY_DN45436_c1_g1_i1	822	589.36	5.00	3.47	2.39	100.00
TRINITY_DN45440_c0_g1_i1	TRINITY_DN45440_c0_g1_i1	763	530.37	10.00	7.71	5.30	100.00
TRINITY_DN45442_c0_g1_i1	TRINITY_DN45442_c0_g1_i1	514	281.48	6.00	8.72	6.00	100.00
TRINITY_DN45443_c0_g1_i5	TRINITY_DN45443_c0_g1_i5	2339	2106.36	324.00	62.92	43.28	100.00
TRINITY_DN45451_c0_g1_i1	TRINITY_DN45451_c0_g1_i1	1106	873.36	15.00	7.03	4.83	100.00
TRINITY_DN45456_c0_g1_i1	TRINITY_DN45456_c0_g1_i1	2008	1775.36	43.00	9.91	6.81	100.00
TRINITY_DN45456_c1_g4_i4	TRINITY_DN45456_c1_g4_i4	563	330.43	18.00	22.28	15.33	100.00
TRINITY_DN45463_c1_g1_i1	TRINITY_DN45463_c1_g1_i1	369	136.93	3.00	8.96	6.16	100.00
TRINITY_DN45470_c0_g1_i2	TRINITY_DN45470_c0_g1_i2	423	190.65	19.00	40.77	28.04	100.00
TRINITY_DN4547_c0_g1_i11	TRINITY_DN4547_c0_g1_i11	902	669.36	13.00	7.94	5.46	100.00
TRINITY_DN4547_c6_g1_i1	TRINITY_DN4547_c6_g1_i1	1105	872.36	28.00	13.13	9.03	100.00
TRINITY_DN4548_c0_g1_i7	TRINITY_DN4548_c0_g1_i7	3577	3344.36	224.00	27.40	18.84	100.00
TRINITY_DN45494_c0_g1_i3	TRINITY_DN45494_c0_g1_i3	1271	1038.36	29.00	11.42	7.86	100.00
TRINITY_DN45494_c2_g1_i1	TRINITY_DN45494_c2_g1_i1	2101	1868.36	73.00	15.98	10.99	100.00
TRINITY_DN454_c1_g1_i2	TRINITY_DN454_c1_g1_i2	1249	1016.36	297.00	119.54	82.21	100.00
TRINITY_DN45501_c0_g1_i1	TRINITY_DN45501_c0_g1_i1	2611	2378.36	103.00	17.72	12.18	100.00
TRINITY_DN45504_c0_g1_i1	TRINITY_DN45504_c0_g1_i1	907	674.36	21.00	12.74	8.76	100.00
TRINITY_DN45510_c1_g1_i1	TRINITY_DN45510_c1_g1_i1	313	82.18	3.00	14.93	10.27	100.00
TRINITY_DN45513_c0_g1_i1	TRINITY_DN45513_c0_g1_i1	319	87.92	3.00	13.96	9.60	100.00
TRINITY_DN45520_c0_g1_i1	TRINITY_DN45520_c0_g1_i1	664	431.38	7.00	6.64	4.57	100.00
TRINITY_DN45530_c0_g4_i1	TRINITY_DN45530_c0_g4_i1	1329	1096.36	49.00	18.28	12.57	100.00
TRINITY_DN45533_c0_g1_i1	TRINITY_DN45533_c0_g1_i1	519	286.47	7.00	10.00	6.87	100.00
TRINITY_DN45534_c0_g1_i2	TRINITY_DN45534_c0_g1_i2	626	393.39	7.00	7.28	5.01	100.00
TRINITY_DN45558_c0_g1_i2	TRINITY_DN45558_c0_g1_i2	475	242.53	4.00	6.75	4.64	100.00
TRINITY_DN4555_c1_g1_i1	TRINITY_DN4555_c1_g1_i1	1774	1541.36	88.00	23.35	16.06	100.00
TRINITY_DN4555_c1_g3_i3	TRINITY_DN4555_c1_g3_i3	2179	1946.36	143.00	30.05	20.67	100.00
TRINITY_DN4555_c4_g1_i1	TRINITY_DN4555_c4_g1_i1	648	415.38	9.00	8.86	6.10	100.00
TRINITY_DN45565_c0_g1_i1	TRINITY_DN45565_c0_g1_i1	681	448.37	5.00	4.56	3.14	100.00
TRINITY_DN4556_c1_g1_i16	TRINITY_DN4556_c1_g1_i16	2682	2449.36	316.00	52.77	36.30	100.00
TRINITY_DN45577_c0_g1_i1	TRINITY_DN45577_c0_g1_i1	466	233.55	5.00	8.76	6.02	100.00
TRINITY_DN4557_c2_g1_i12	TRINITY_DN4557_c2_g1_i12	2372	2139.36	373.00	71.32	49.05	100.00
TRINITY_DN45586_c1_g1_i3	TRINITY_DN45586_c1_g1_i3	773	540.36	12.00	9.08	6.25	100.00
TRINITY_DN4558_c1_g2_i1	TRINITY_DN4558_c1_g2_i1	572	339.42	2.00	2.41	1.66	100.00
TRINITY_DN4559_c0_g1_i2	TRINITY_DN4559_c0_g1_i2	987	754.36	148.00	80.25	55.20	100.00
TRINITY_DN455_c1_g1_i1	TRINITY_DN455_c1_g1_i1	4162	3929.36	4542.00	472.84	325.20	100.00
TRINITY_DN455_c6_g1_i2	TRINITY_DN455_c6_g1_i2	5069	4836.36	4137.00	349.91	240.65	100.00
TRINITY_DN45603_c0_g1_i1	TRINITY_DN45603_c0_g1_i1	480	247.53	23.00	38.01	26.14	100.00
TRINITY_DN45609_c1_g1_i2	TRINITY_DN45609_c1_g1_i2	731	498.37	22.00	18.06	12.42	100.00
TRINITY_DN45616_c0_g1_i1	TRINITY_DN45616_c0_g1_i1	343	111.27	2.00	7.35	5.06	100.00
TRINITY_DN45627_c0_g1_i2	TRINITY_DN45627_c0_g1_i2	921	688.36	24.00	14.26	9.81	100.00
TRINITY_DN4562_c0_g1_i3	TRINITY_DN4562_c0_g1_i3	1005	772.36	428.00	226.68	155.90	100.00
TRINITY_DN4562_c0_g2_i6	TRINITY_DN4562_c0_g2_i6	2130	1897.36	188.00	40.53	27.88	100.00
TRINITY_DN45642_c0_g1_i4	TRINITY_DN45642_c0_g1_i4	510	277.48	6.00	8.85	6.08	100.00
TRINITY_DN4564_c1_g1_i1	TRINITY_DN4564_c1_g1_i1	1117	884.36	117.00	54.12	37.22	100.00
TRINITY_DN45659_c0_g1_i1	TRINITY_DN45659_c0_g1_i1	723	490.37	8.00	6.67	4.59	100.00
TRINITY_DN45661_c0_g1_i7	TRINITY_DN45661_c0_g1_i7	532	299.46	6.00	8.20	5.64	100.00
TRINITY_DN45665_c0_g1_i1	TRINITY_DN45665_c0_g1_i1	902	669.36	7.00	4.28	2.94	100.00
TRINITY_DN45669_c0_g1_i1	TRINITY_DN45669_c0_g1_i1	401	168.73	2.00	4.85	3.33	100.00
TRINITY_DN4566_c0_g1_i18	TRINITY_DN4566_c0_g1_i18	2327	2094.36	185.00	36.13	24.85	100.00
TRINITY_DN45674_c1_g1_i11	TRINITY_DN45674_c1_g1_i11	1243	1010.36	6.00	2.43	1.67	100.00
TRINITY_DN45679_c0_g1_i3	TRINITY_DN45679_c0_g1_i3	454	221.57	1.00	1.85	1.27	100.00
TRINITY_DN45688_c0_g1_i1	TRINITY_DN45688_c0_g1_i1	475	242.53	3.00	5.06	3.48	100.00
TRINITY_DN456_c2_g1_i11	TRINITY_DN456_c2_g1_i11	1273	1040.36	60.00	23.59	16.23	100.00
TRINITY_DN456_c3_g1_i1	TRINITY_DN456_c3_g1_i1	361	129.01	24.00	76.10	52.34	100.00
TRINITY_DN456_c7_g2_i1	TRINITY_DN456_c7_g2_i1	315	84.09	5.00	24.32	16.73	100.00
TRINITY_DN45704_c2_g2_i1	TRINITY_DN45704_c2_g2_i1	1019	786.36	11.00	5.72	3.94	100.00
TRINITY_DN4570_c1_g1_i12	TRINITY_DN4570_c1_g1_i12	2522	2289.36	455.00	81.30	55.91	100.00
TRINITY_DN45713_c0_g1_i1	TRINITY_DN45713_c0_g1_i1	2109	1876.36	47.00	10.25	7.05	100.00
TRINITY_DN45729_c0_g1_i2	TRINITY_DN45729_c0_g1_i2	310	79.33	5.00	25.78	17.73	100.00
TRINITY_DN4572_c0_g1_i4	TRINITY_DN4572_c0_g1_i4	2306	2073.36	156.00	30.78	21.17	100.00
TRINITY_DN45734_c0_g1_i2	TRINITY_DN45734_c0_g1_i2	2274	2041.36	101.00	20.24	13.92	100.00
TRINITY_DN4573_c0_g1_i2	TRINITY_DN4573_c0_g1_i2	518	285.48	3.00	4.30	2.96	100.00
TRINITY_DN45745_c0_g1_i2	TRINITY_DN45745_c0_g1_i2	643	410.38	7.00	6.98	4.80	100.00
TRINITY_DN45750_c0_g1_i1	TRINITY_DN45750_c0_g1_i1	355	123.08	2.00	6.65	4.57	100.00
TRINITY_DN45752_c0_g1_i1	TRINITY_DN45752_c0_g1_i1	827	594.36	810.00	557.47	383.41	100.00
TRINITY_DN45754_c0_g1_i1	TRINITY_DN45754_c0_g1_i1	322	90.81	5.00	22.52	15.49	100.00
TRINITY_DN45759_c0_g1_i1	TRINITY_DN45759_c0_g1_i1	621	388.39	12.00	12.64	8.69	100.00
TRINITY_DN45766_c0_g1_i1	TRINITY_DN45766_c0_g1_i1	764	531.37	18.00	13.86	9.53	100.00
TRINITY_DN4576_c0_g1_i7	TRINITY_DN4576_c0_g1_i7	1431	1198.36	33.00	11.26	7.75	100.00
TRINITY_DN45774_c0_g1_i1	TRINITY_DN45774_c0_g1_i1	320	88.89	1.00	4.60	3.17	100.00
TRINITY_DN45781_c0_g1_i2	TRINITY_DN45781_c0_g1_i2	490	257.51	4.00	6.35	4.37	100.00
TRINITY_DN45785_c0_g1_i5	TRINITY_DN45785_c0_g1_i5	1450	1217.36	72.00	24.19	16.64	100.00
TRINITY_DN45791_c0_g1_i2	TRINITY_DN45791_c0_g1_i2	1317	1084.36	40.00	15.09	10.38	100.00
TRINITY_DN45797_c0_g1_i1	TRINITY_DN45797_c0_g1_i1	481	248.52	5.00	8.23	5.66	100.00
TRINITY_DN45799_c0_g1_i2	TRINITY_DN45799_c0_g1_i2	400	167.73	16.00	39.02	26.84	100.00
TRINITY_DN45799_c2_g2_i2	TRINITY_DN45799_c2_g2_i2	1358	1125.36	20.00	7.27	5.00	100.00
TRINITY_DN45801_c0_g1_i3	TRINITY_DN45801_c0_g1_i3	582	349.42	9.00	10.54	7.25	100.00
TRINITY_DN45804_c0_g1_i2	TRINITY_DN45804_c0_g1_i2	462	229.56	2.00	3.56	2.45	100.00
TRINITY_DN45812_c0_g1_i3	TRINITY_DN45812_c0_g1_i3	1797	1564.36	43.00	11.24	7.73	100.00
TRINITY_DN45814_c0_g1_i2	TRINITY_DN45814_c0_g1_i2	5375	5142.36	197.00	15.67	10.78	100.00
TRINITY_DN45815_c0_g1_i1	TRINITY_DN45815_c0_g1_i1	604	371.40	4.00	4.41	3.03	100.00
TRINITY_DN4581_c0_g1_i3	TRINITY_DN4581_c0_g1_i3	2711	2478.36	196.00	32.35	22.25	100.00
TRINITY_DN4581_c1_g1_i21	TRINITY_DN4581_c1_g1_i21	10122	9889.36	2086.00	86.29	59.34	100.00
TRINITY_DN45827_c0_g1_i1	TRINITY_DN45827_c0_g1_i1	1172	939.36	16.00	6.97	4.79	100.00
TRINITY_DN45832_c0_g1_i3	TRINITY_DN45832_c0_g1_i3	1027	794.36	112.00	57.67	39.67	100.00
TRINITY_DN45832_c2_g1_i1	TRINITY_DN45832_c2_g1_i1	2105	1872.36	168.00	36.70	25.24	100.00
TRINITY_DN45836_c0_g3_i2	TRINITY_DN45836_c0_g3_i2	406	173.71	1.00	2.35	1.62	100.00
TRINITY_DN45836_c2_g2_i3	TRINITY_DN45836_c2_g2_i3	1064	831.36	12.00	5.90	4.06	100.00
TRINITY_DN45849_c1_g1_i1	TRINITY_DN45849_c1_g1_i1	495	262.50	5.00	7.79	5.36	100.00
TRINITY_DN45850_c0_g1_i1	TRINITY_DN45850_c0_g1_i1	320	88.89	9.00	41.42	28.49	100.00
TRINITY_DN45852_c0_g1_i1	TRINITY_DN45852_c0_g1_i1	491	258.51	5.00	7.91	5.44	100.00
TRINITY_DN45853_c0_g1_i3	TRINITY_DN45853_c0_g1_i3	581	348.42	2.00	2.35	1.61	100.00
TRINITY_DN45856_c2_g1_i2	TRINITY_DN45856_c2_g1_i2	1117	884.36	43.00	19.89	13.68	100.00
TRINITY_DN45857_c0_g1_i4	TRINITY_DN45857_c0_g1_i4	772	539.36	7.00	5.31	3.65	100.00
TRINITY_DN45868_c0_g2_i1	TRINITY_DN45868_c0_g2_i1	2366	2133.36	60.00	11.50	7.91	100.00
TRINITY_DN45868_c2_g1_i1	TRINITY_DN45868_c2_g1_i1	2208	1975.36	54.00	11.18	7.69	100.00
TRINITY_DN45878_c0_g1_i14	TRINITY_DN45878_c0_g1_i14	6307	6074.36	427.00	28.76	19.78	100.00
TRINITY_DN45887_c0_g2_i1	TRINITY_DN45887_c0_g2_i1	857	624.36	16.00	10.48	7.21	100.00
TRINITY_DN4588_c0_g1_i12	TRINITY_DN4588_c0_g1_i12	3394	3161.36	270.00	34.94	24.03	100.00
TRINITY_DN4588_c1_g1_i16	TRINITY_DN4588_c1_g1_i16	1560	1327.36	16.00	4.93	3.39	100.00
TRINITY_DN45890_c0_g1_i13	TRINITY_DN45890_c0_g1_i13	372	139.91	0.00	0.00	0.00	0.00
TRINITY_DN4589_c0_g1_i2	TRINITY_DN4589_c0_g1_i2	1601	1368.36	61.00	18.24	12.54	100.00
TRINITY_DN4589_c0_g2_i2	TRINITY_DN4589_c0_g2_i2	964	731.36	37.00	20.69	14.23	100.00
TRINITY_DN4589_c0_g3_i3	TRINITY_DN4589_c0_g3_i3	4029	3796.36	155.00	16.70	11.49	100.00
TRINITY_DN458_c1_g3_i1	TRINITY_DN458_c1_g3_i1	532	299.46	10.00	13.66	9.39	100.00
TRINITY_DN45907_c0_g1_i4	TRINITY_DN45907_c0_g1_i4	443	210.60	0.00	0.00	0.00	0.00
TRINITY_DN45920_c0_g1_i1	TRINITY_DN45920_c0_g1_i1	1183	950.36	38.00	16.36	11.25	100.00
TRINITY_DN45926_c0_g1_i1	TRINITY_DN45926_c0_g1_i1	788	555.36	10.00	7.37	5.07	100.00
TRINITY_DN45933_c0_g1_i1	TRINITY_DN45933_c0_g1_i1	2149	1916.36	56.00	11.95	8.22	100.00
TRINITY_DN45943_c0_g1_i4	TRINITY_DN45943_c0_g1_i4	511	278.48	28.00	41.13	28.29	100.00
TRINITY_DN4594_c1_g1_i5	TRINITY_DN4594_c1_g1_i5	2463	2230.36	117.00	21.46	14.76	100.00
TRINITY_DN45951_c0_g1_i2	TRINITY_DN45951_c0_g1_i2	357	125.06	5.00	16.35	11.25	100.00
TRINITY_DN45955_c0_g1_i1	TRINITY_DN45955_c0_g1_i1	837	604.36	5.00	3.38	2.33	100.00
TRINITY_DN45959_c0_g1_i1	TRINITY_DN45959_c0_g1_i1	328	96.62	0.00	0.00	0.00	0.00
TRINITY_DN45968_c0_g3_i1	TRINITY_DN45968_c0_g3_i1	354	122.10	1.00	3.35	2.30	100.00
TRINITY_DN4597_c0_g1_i1	TRINITY_DN4597_c0_g1_i1	1740	1507.36	42.00	11.40	7.84	100.00
TRINITY_DN45986_c0_g1_i4	TRINITY_DN45986_c0_g1_i4	1019	786.36	7.00	3.64	2.50	100.00
TRINITY_DN45989_c0_g1_i1	TRINITY_DN45989_c0_g1_i1	1512	1279.36	55.00	17.59	12.09	100.00
TRINITY_DN45989_c1_g1_i1	TRINITY_DN45989_c1_g1_i1	693	460.37	9.00	8.00	5.50	100.00
TRINITY_DN4598_c1_g3_i1	TRINITY_DN4598_c1_g3_i1	1118	885.36	69.00	31.88	21.93	100.00
TRINITY_DN45990_c0_g1_i1	TRINITY_DN45990_c0_g1_i1	590	357.41	10.00	11.45	7.87	100.00
TRINITY_DN45992_c0_g1_i11	TRINITY_DN45992_c0_g1_i11	699	466.37	4.00	3.51	2.41	100.00
TRINITY_DN45_c20_g2_i3	TRINITY_DN45_c20_g2_i3	303	72.75	3.00	16.87	11.60	100.00
TRINITY_DN45_c2_g1_i1	TRINITY_DN45_c2_g1_i1	764	531.37	410.00	315.63	217.08	100.00
TRINITY_DN45_c54_g1_i1	TRINITY_DN45_c54_g1_i1	442	209.60	4.00	7.81	5.37	100.00
TRINITY_DN46001_c0_g1_i1	TRINITY_DN46001_c0_g1_i1	3343	3110.36	106.00	13.94	9.59	100.00
TRINITY_DN46004_c0_g1_i2	TRINITY_DN46004_c0_g1_i2	2508	2275.36	76.00	13.66	9.40	100.00
