Gene_id	K
TRINITY_DN152319_c0_g1_i1.p1	K03377
TRINITY_DN152349_c0_g1_i1.p1	K17434
TRINITY_DN152362_c0_g1_i1.p1	K24186
TRINITY_DN1523_c1_g3_i2.p1	K12386
TRINITY_DN1523_c2_g1_i3.p1	K06278
TRINITY_DN152455_c0_g1_i1.p1	K12174
TRINITY_DN152457_c0_g1_i1.p1	K11549
TRINITY_DN152506_c0_g1_i1.p1	K09522
TRINITY_DN152546_c0_g1_i1.p1	K25655
TRINITY_DN152563_c0_g1_i1.p2	K02900
TRINITY_DN152648_c0_g1_i1.p1	K24643
TRINITY_DN152742_c0_g1_i1.p1	K22864
TRINITY_DN1527_c1_g3_i1.p1	K08059
TRINITY_DN152871_c0_g1_i1.p2	K02098
TRINITY_DN153029_c0_g1_i1.p1	K16772
TRINITY_DN1530_c0_g1_i14.p1	K09210
TRINITY_DN153117_c0_g1_i1.p1	K17555
TRINITY_DN153160_c0_g1_i1.p1	K05287
TRINITY_DN15316_c0_g1_i6.p1	K14033
TRINITY_DN15318_c0_g1_i1.p1	K05849
TRINITY_DN153194_c0_g1_i1.p1	K18342
TRINITY_DN15320_c0_g2_i1.p1	K14570
TRINITY_DN153242_c0_g1_i1.p1	K19538
TRINITY_DN15331_c1_g1_i6.p1	K09404
TRINITY_DN153370_c0_g1_i1.p1	K15307
TRINITY_DN153389_c0_g1_i1.p1	K17981
TRINITY_DN15343_c0_g1_i3.p1	K14050
TRINITY_DN153442_c0_g1_i1.p1	K11274
TRINITY_DN15345_c0_g1_i2.p1	K00065
TRINITY_DN153551_c0_g1_i1.p1	K17079
TRINITY_DN153553_c0_g1_i1.p1	K12581
TRINITY_DN153704_c0_g1_i1.p1	K08900
TRINITY_DN153717_c0_g1_i1.p2	K07889
TRINITY_DN153720_c0_g1_i1.p1	K18426
TRINITY_DN153805_c0_g1_i1.p1	K16749
TRINITY_DN15383_c0_g1_i3.p1	K03163
TRINITY_DN153897_c0_g1_i1.p1	K24727
TRINITY_DN15390_c0_g1_i3.p1	K11308
TRINITY_DN15390_c1_g1_i1.p1	K11304
TRINITY_DN15401_c0_g1_i1.p1	K03283
TRINITY_DN154025_c0_g1_i1.p1	K05289
TRINITY_DN15402_c2_g1_i1.p1	K08883
TRINITY_DN154042_c0_g1_i1.p1	K23555
TRINITY_DN15406_c0_g1_i3.p1	K11267
TRINITY_DN154139_c0_g1_i1.p1	K13169
TRINITY_DN1541_c3_g1_i2.p1	K03115
TRINITY_DN1542_c0_g1_i2.p1	K14611
TRINITY_DN15440_c0_g1_i3.p1	K14007
TRINITY_DN154524_c0_g1_i1.p1	K24635
TRINITY_DN15455_c0_g1_i1.p1	K11844
TRINITY_DN154564_c0_g1_i1.p1	K11436
TRINITY_DN154595_c0_g1_i1.p1	K00844
TRINITY_DN15464_c0_g1_i2.p1	K15014
TRINITY_DN154672_c0_g1_i1.p1	K25757
TRINITY_DN154678_c0_g1_i1.p1	K06184
TRINITY_DN154698_c0_g1_i1.p1	K12235
TRINITY_DN15476_c0_g1_i1.p1	K04679
TRINITY_DN15479_c0_g1_i7.p1	K04811
TRINITY_DN154814_c0_g1_i1.p1	K11703
TRINITY_DN154847_c0_g1_i1.p1	K08892
TRINITY_DN154869_c0_g1_i1.p1	K07767
TRINITY_DN154888_c0_g1_i1.p1	K01148
TRINITY_DN1548_c0_g1_i28.p1	K14943
TRINITY_DN154903_c0_g1_i1.p1	K11803
TRINITY_DN154939_c0_g1_i1.p1	K00088
TRINITY_DN15493_c0_g2_i1.p2	K20364
TRINITY_DN1549_c0_g1_i7.p1	K05099
TRINITY_DN15508_c0_g1_i2.p1	K08870
TRINITY_DN15513_c1_g1_i4.p1	K00927
TRINITY_DN15514_c1_g1_i1.p1	K05692
TRINITY_DN1551_c1_g1_i3.p1	K17795
TRINITY_DN155229_c0_g1_i1.p1	K06062
TRINITY_DN155280_c0_g1_i1.p1	K24747
TRINITY_DN155338_c0_g1_i1.p1	K17542
TRINITY_DN155403_c0_g1_i2.p1	K19021
TRINITY_DN15550_c0_g1_i1.p2	K03014
TRINITY_DN155521_c0_g1_i1.p1	K12385
TRINITY_DN155548_c0_g1_i1.p1	K00710
TRINITY_DN155559_c0_g1_i1.p1	K16330
TRINITY_DN15556_c0_g3_i1.p1	K17757
TRINITY_DN155587_c0_g1_i1.p1	K14827
TRINITY_DN15563_c0_g1_i5.p1	K17426
TRINITY_DN15566_c0_g1_i4.p1	K12231
TRINITY_DN155709_c0_g1_i1.p1	K22647
TRINITY_DN15577_c0_g1_i1.p2	K23566
TRINITY_DN15579_c1_g1_i8.p1	K11804
TRINITY_DN155892_c0_g1_i1.p1	K25472
TRINITY_DN155921_c0_g1_i1.p1	K01025
TRINITY_DN155947_c0_g1_i1.p1	K12259
TRINITY_DN15598_c0_g1_i3.p1	K12606
TRINITY_DN15599_c0_g3_i1.p1	K15053
TRINITY_DN155_c0_g1_i2.p1	K13279
TRINITY_DN15603_c0_g2_i3.p1	K15414
TRINITY_DN156097_c0_g1_i1.p1	K03843
TRINITY_DN156116_c0_g1_i1.p1	K13175
TRINITY_DN15611_c0_g1_i4.p1	K03347
TRINITY_DN15611_c1_g1_i1.p1	K17682
TRINITY_DN15619_c0_g1_i4.p1	K17700
TRINITY_DN1561_c13_g1_i2.p1	K20102
TRINITY_DN156431_c0_g1_i1.p1	K10314
TRINITY_DN156483_c0_g1_i1.p1	K04463
TRINITY_DN15651_c1_g1_i5.p1	K17353
TRINITY_DN15654_c1_g2_i3.p1	K10086
TRINITY_DN156560_c0_g1_i1.p1	K05312
TRINITY_DN156586_c0_g1_i1.p1	K06677
TRINITY_DN156641_c0_g1_i1.p1	K26216
TRINITY_DN156674_c0_g1_i1.p1	K03539
TRINITY_DN15693_c0_g1_i3.p1	K24205
TRINITY_DN15700_c0_g1_i3.p1	K01127
TRINITY_DN157023_c0_g1_i1.p1	K01749
TRINITY_DN15706_c2_g3_i2.p1	K20632
TRINITY_DN157141_c0_g1_i1.p1	K14165
TRINITY_DN15717_c0_g1_i5.p1	K17635
TRINITY_DN157241_c0_g1_i1.p1	K12177
TRINITY_DN157249_c0_g1_i1.p1	K00503
TRINITY_DN15735_c1_g1_i2.p1	K00560
TRINITY_DN157419_c0_g1_i1.p1	K10223
TRINITY_DN157468_c0_g1_i1.p1	K03537
TRINITY_DN157567_c0_g1_i1.p1	K14552
TRINITY_DN15767_c0_g1_i1.p1	K15109
TRINITY_DN157801_c0_g1_i1.p1	K06664
TRINITY_DN15783_c6_g1_i3.p1	K06776
TRINITY_DN157870_c0_g1_i1.p1	K07209
TRINITY_DN15788_c0_g2_i9.p1	K08852
TRINITY_DN1578_c0_g1_i2.p1	K01623
TRINITY_DN15796_c0_g1_i4.p1	K13646
TRINITY_DN157979_c0_g1_i1.p1	K08830
TRINITY_DN15800_c1_g1_i1.p1	K23679
TRINITY_DN15812_c0_g1_i2.p1	K01673
TRINITY_DN1581_c0_g1_i19.p1	K10380
TRINITY_DN15821_c0_g1_i4.p1	K09566
TRINITY_DN15828_c0_g3_i1.p1	K21888
TRINITY_DN15834_c0_g1_i8.p1	K18469
TRINITY_DN1583_c2_g1_i2.p1	K25546
TRINITY_DN15845_c1_g1_i1.p1	K10612
TRINITY_DN15848_c0_g3_i1.p2	K11086
TRINITY_DN158513_c0_g1_i1.p1	K23424
TRINITY_DN158525_c0_g1_i1.p1	K25610
TRINITY_DN15852_c1_g1_i4.p1	K16302
TRINITY_DN15866_c1_g2_i1.p1	K02881
TRINITY_DN15871_c0_g1_i2.p1	K01011
TRINITY_DN15875_c0_g1_i3.p1	K10408
TRINITY_DN15877_c0_g1_i2.p1	K17278
TRINITY_DN158909_c0_g1_i1.p1	K23847
TRINITY_DN158984_c0_g1_i1.p1	K22721
TRINITY_DN1589_c0_g1_i1.p1	K05768
TRINITY_DN159050_c0_g1_i1.p1	K03351
TRINITY_DN159072_c0_g1_i1.p1	K19365
TRINITY_DN159085_c0_g1_i1.p1	K19684
TRINITY_DN159090_c0_g1_i1.p1	K21625
TRINITY_DN15913_c0_g1_i1.p1	K22282
TRINITY_DN15921_c2_g1_i5.p1	K19330
TRINITY_DN159320_c0_g1_i1.p1	K20251
TRINITY_DN15932_c0_g1_i15.p1	K03424
TRINITY_DN159347_c0_g1_i1.p1	K16455
TRINITY_DN15937_c9_g1_i1.p1	K04397
TRINITY_DN15942_c2_g3_i1.p1	K19998
TRINITY_DN1594_c5_g1_i1.p1	K11969
TRINITY_DN159513_c0_g1_i1.p1	K08588
TRINITY_DN159542_c0_g1_i1.p1	K22390
TRINITY_DN15971_c0_g4_i2.p1	K20161
TRINITY_DN15974_c0_g1_i1.p1	K05283
TRINITY_DN159750_c0_g1_i1.p1	K16795
TRINITY_DN1597_c3_g1_i1.p1	K02970
TRINITY_DN159855_c0_g1_i1.p1	K09228
TRINITY_DN15996_c0_g1_i1.p1	K23332
TRINITY_DN159986_c0_g1_i1.p1	K11270
TRINITY_DN15998_c0_g1_i3.p1	K17849
TRINITY_DN160009_c0_g1_i1.p1	K10463
TRINITY_DN16000_c0_g2_i1.p1	K20407
TRINITY_DN16009_c0_g1_i2.p1	K25806
TRINITY_DN160163_c0_g1_i1.p1	K04194
TRINITY_DN16018_c2_g1_i1.p1	K22073
TRINITY_DN1601_c0_g2_i1.p1	K05762
TRINITY_DN16020_c0_g1_i1.p1	K17403
TRINITY_DN16022_c0_g1_i3.p1	K10297
TRINITY_DN16025_c1_g1_i1.p1	K15179
TRINITY_DN16026_c0_g1_i2.p1	K11319
TRINITY_DN160336_c0_g1_i1.p1	K13175
TRINITY_DN16034_c0_g2_i1.p1	K14775
TRINITY_DN16035_c0_g1_i24.p1	K25361
TRINITY_DN16037_c0_g1_i8.p1	K11857
TRINITY_DN16037_c1_g1_i5.p1	K20042
TRINITY_DN160401_c0_g1_i1.p1	K18212
TRINITY_DN16040_c0_g1_i5.p1	K19984
TRINITY_DN16048_c0_g1_i15.p1	K18443
TRINITY_DN16051_c2_g1_i1.p1	K24595
TRINITY_DN160533_c0_g1_i1.p1	K14443
TRINITY_DN16054_c0_g1_i4.p1	K12385
TRINITY_DN16055_c0_g1_i5.p1	K00888
TRINITY_DN160595_c0_g1_i1.p1	K12840
TRINITY_DN16059_c0_g1_i6.p1	K00921
TRINITY_DN16062_c0_g1_i14.p1	K07198
TRINITY_DN16064_c0_g2_i1.p1	K22182
TRINITY_DN1606_c0_g1_i1.p1	K02127
TRINITY_DN16077_c0_g3_i4.p1	K01106
TRINITY_DN1607_c2_g1_i1.p1	K13130
TRINITY_DN16095_c3_g1_i4.p1	K00999
TRINITY_DN16099_c0_g1_i1.p1	K01775
TRINITY_DN160_c0_g2_i1.p1	K05728
TRINITY_DN160_c1_g1_i10.p1	K19703
TRINITY_DN16101_c2_g1_i2.p1	K19613
TRINITY_DN16112_c0_g1_i9.p1	K08187
TRINITY_DN161167_c0_g1_i1.p1	K17095
TRINITY_DN16120_c0_g3_i1.p1	K22888
TRINITY_DN161234_c0_g1_i1.p1	K16569
TRINITY_DN16124_c0_g2_i3.p1	K18246
TRINITY_DN16134_c1_g1_i2.p1	K15171
TRINITY_DN16146_c0_g1_i1.p1	K01047
TRINITY_DN16147_c0_g1_i3.p1	K00831
TRINITY_DN1614_c2_g1_i23.p1	K12026
TRINITY_DN161522_c0_g1_i1.p1	K20726
TRINITY_DN161668_c0_g1_i2.p1	K14816
TRINITY_DN16169_c1_g1_i1.p1	K10257
TRINITY_DN161721_c0_g1_i1.p1	K11273
TRINITY_DN16176_c0_g1_i1.p1	K12654
TRINITY_DN16198_c0_g1_i2.p1	K11471
TRINITY_DN161_c0_g1_i1.p1	K02977
TRINITY_DN16211_c2_g1_i1.p1	K15620
TRINITY_DN16223_c0_g1_i1.p1	K16061
TRINITY_DN16232_c0_g1_i1.p1	K03965
TRINITY_DN16235_c0_g2_i1.p1	K15128
TRINITY_DN16246_c0_g1_i1.p1	K16449
TRINITY_DN1624_c6_g1_i3.p1	K09048
TRINITY_DN162504_c0_g1_i1.p1	K08765
TRINITY_DN16251_c0_g1_i2.p1	K17705
TRINITY_DN16251_c0_g2_i1.p1	K17705
TRINITY_DN162609_c0_g1_i1.p1	K11375
TRINITY_DN1627_c1_g1_i2.p1	K13917
TRINITY_DN16287_c0_g1_i3.p1	K02649
TRINITY_DN1628_c0_g1_i3.p1	K01011
TRINITY_DN16305_c0_g1_i2.p1	K01619
TRINITY_DN163194_c0_g1_i1.p1	K11793
TRINITY_DN16331_c1_g1_i1.p1	K18529
TRINITY_DN16337_c1_g1_i13.p1	K17935
TRINITY_DN16381_c0_g1_i2.p1	K14684
TRINITY_DN16387_c3_g1_i2.p1	K18674
TRINITY_DN16388_c1_g2_i2.p1	K00626
TRINITY_DN1638_c6_g1_i6.p1	K13249
TRINITY_DN16398_c1_g1_i1.p1	K25475
TRINITY_DN1639_c0_g1_i12.p1	K10356
TRINITY_DN16402_c0_g1_i2.p1	K24335
TRINITY_DN16456_c0_g1_i4.p1	K00102
TRINITY_DN16456_c1_g1_i3.p1	K20100
TRINITY_DN16458_c0_g2_i3.p1	K12880
TRINITY_DN16459_c0_g1_i1.p1	K20163
TRINITY_DN16467_c0_g1_i10.p1	K00803
TRINITY_DN16489_c1_g1_i1.p1	K01409
TRINITY_DN164_c0_g1_i7.p1	K06532
TRINITY_DN16506_c0_g1_i10.p1	K00207
TRINITY_DN16506_c0_g2_i3.p1	K24721
TRINITY_DN165095_c0_g1_i1.p1	K17348
TRINITY_DN165097_c0_g1_i1.p1	K02350
TRINITY_DN165104_c0_g1_i1.p1	K03234
TRINITY_DN165111_c0_g1_i1.p1	K20051
TRINITY_DN165120_c0_g1_i1.p1	K10149
TRINITY_DN165126_c0_g1_i1.p1	K23380
TRINITY_DN165126_c1_g1_i1.p1	K23380
TRINITY_DN165131_c0_g1_i1.p1	K22756
TRINITY_DN165147_c0_g1_i1.p1	K00416
TRINITY_DN165160_c0_g1_i1.p1	K23820
TRINITY_DN165178_c0_g1_i1.p1	K09228
TRINITY_DN165186_c0_g1_i1.p1	K11430
TRINITY_DN165199_c0_g1_i1.p1	K02140
TRINITY_DN165222_c0_g1_i1.p1	K03138
TRINITY_DN165227_c0_g1_i1.p1	K11143
TRINITY_DN165250_c0_g1_i1.p1	K11487
TRINITY_DN165251_c0_g1_i1.p1	K25557
TRINITY_DN165286_c0_g1_i1.p1	K21486
TRINITY_DN16528_c0_g1_i1.p1	K13154
TRINITY_DN165293_c0_g1_i1.p1	K08874
TRINITY_DN165298_c0_g1_i1.p1	K12231
TRINITY_DN165299_c0_g1_i1.p1	K19871
TRINITY_DN1652_c0_g1_i5.p1	K00799
TRINITY_DN165307_c0_g1_i1.p1	K10862
TRINITY_DN165364_c0_g1_i1.p1	K10803
TRINITY_DN165376_c0_g1_i1.p1	K24030
TRINITY_DN165381_c0_g1_i1.p1	K07203
TRINITY_DN165386_c0_g1_i1.p1	K15703
TRINITY_DN165405_c0_g1_i1.p1	K07765
TRINITY_DN165429_c0_g1_i1.p1	K24222
TRINITY_DN165441_c0_g1_i1.p1	K05619
TRINITY_DN165442_c0_g1_i1.p1	K22188
TRINITY_DN165449_c0_g1_i1.p1	K14402
TRINITY_DN165455_c0_g1_i1.p1	K15029
TRINITY_DN165463_c0_g1_i2.p1	K00621
TRINITY_DN165481_c0_g1_i1.p1	K06754
TRINITY_DN165499_c0_g1_i1.p1	K24932
TRINITY_DN165504_c0_g1_i1.p1	K16569
TRINITY_DN165517_c0_g1_i2.p1	K12815
TRINITY_DN165522_c0_g1_i1.p1	K07422
TRINITY_DN165526_c0_g1_i1.p1	K15203
TRINITY_DN165533_c0_g1_i1.p1	K06839
TRINITY_DN165569_c0_g1_i1.p1	K11665
TRINITY_DN1655_c0_g1_i2.p1	K00031
TRINITY_DN165620_c0_g1_i1.p1	K07739
TRINITY_DN165622_c0_g1_i1.p1	K01480
TRINITY_DN165630_c0_g1_i1.p1	K15365
TRINITY_DN165634_c0_g1_i1.p1	K19832
TRINITY_DN16565_c0_g1_i1.p1	K10396
TRINITY_DN165660_c0_g1_i1.p1	K25441
TRINITY_DN165703_c0_g1_i1.p1	K14557
TRINITY_DN165711_c0_g1_i1.p1	K06037
TRINITY_DN165732_c0_g1_i1.p1	K23741
TRINITY_DN165786_c0_g1_i1.p1	K18598
TRINITY_DN165789_c0_g1_i1.p1	K08145
TRINITY_DN16578_c0_g1_i6.p1	K01689
TRINITY_DN16578_c2_g1_i12.p1	K12824
TRINITY_DN16579_c0_g1_i15.p1	K13708
TRINITY_DN165806_c0_g1_i1.p1	K00710
TRINITY_DN165809_c0_g1_i1.p1	K17914
TRINITY_DN165818_c0_g1_i1.p1	K02606
TRINITY_DN165825_c0_g1_i2.p1	K23380
TRINITY_DN165830_c0_g1_i1.p1	K14559
TRINITY_DN165866_c0_g1_i1.p1	K22544
TRINITY_DN165869_c0_g1_i1.p1	K02370
TRINITY_DN16589_c0_g2_i1.p1	K19023
TRINITY_DN165956_c0_g1_i1.p1	K19671
TRINITY_DN165969_c0_g1_i1.p1	K13142
TRINITY_DN165976_c0_g1_i1.p1	K01135
TRINITY_DN165983_c0_g1_i1.p1	K02332
TRINITY_DN165996_c0_g1_i1.p1	K11674
TRINITY_DN165_c0_g1_i2.p1	K12567
TRINITY_DN166044_c0_g1_i1.p1	K06841
TRINITY_DN166059_c0_g1_i1.p1	K05167
TRINITY_DN166060_c0_g1_i1.p1	K15261
TRINITY_DN166069_c0_g1_i1.p1	K14324
TRINITY_DN166079_c0_g1_i1.p1	K15202
TRINITY_DN166096_c0_g1_i1.p1	K19676
TRINITY_DN166106_c0_g1_i1.p1	K09228
TRINITY_DN166122_c0_g1_i1.p1	K01872
TRINITY_DN166126_c0_g1_i1.p1	K15182
TRINITY_DN166151_c0_g1_i1.p1	K00718
TRINITY_DN1661_c0_g1_i13.p2	K12832
TRINITY_DN166217_c0_g1_i1.p1	K16733
TRINITY_DN166223_c0_g1_i1.p2	K12598
TRINITY_DN166239_c0_g1_i1.p1	K03849
TRINITY_DN166241_c0_g1_i2.p1	K10696
TRINITY_DN166246_c0_g1_i1.p1	K14855
TRINITY_DN16625_c0_g2_i3.p1	K10643
TRINITY_DN16628_c0_g1_i1.p1	K09407
TRINITY_DN16629_c0_g1_i4.p1	K10582
TRINITY_DN166316_c0_g1_i1.p1	K23029
TRINITY_DN166321_c0_g1_i1.p1	K13989
TRINITY_DN166323_c0_g1_i1.p1	K11436
TRINITY_DN166324_c0_g1_i1.p1	K11995
TRINITY_DN16632_c0_g1_i6.p1	K05701
TRINITY_DN166344_c0_g1_i1.p1	K10761
TRINITY_DN16636_c0_g2_i1.p1	K21919
TRINITY_DN166372_c0_g1_i1.p1	K17583
TRINITY_DN166430_c0_g1_i1.p1	K10289
TRINITY_DN166456_c0_g1_i1.p1	K09527
TRINITY_DN166459_c0_g1_i1.p1	K14970
TRINITY_DN166482_c0_g1_i1.p1	K02896
TRINITY_DN16651_c0_g1_i2.p1	K13348
TRINITY_DN166547_c0_g1_i1.p1	K10586
TRINITY_DN166562_c0_g1_i1.p2	K00461
TRINITY_DN166567_c0_g1_i1.p1	K16743
TRINITY_DN166576_c0_g1_i1.p1	K16855
TRINITY_DN166578_c0_g1_i1.p1	K04450
TRINITY_DN16657_c2_g1_i5.p1	K13199
TRINITY_DN166607_c0_g1_i1.p1	K06105
TRINITY_DN166631_c0_g1_i1.p2	K25554
TRINITY_DN166634_c0_g1_i1.p1	K11462
TRINITY_DN166648_c0_g1_i1.p1	K03021
TRINITY_DN166673_c0_g2_i1.p1	K12189
TRINITY_DN166682_c0_g1_i2.p1	K24083
TRINITY_DN166694_c0_g1_i1.p1	K05614
TRINITY_DN166723_c0_g1_i1.p1	K16457
TRINITY_DN166731_c0_g1_i1.p1	K23994
TRINITY_DN166743_c0_g1_i1.p1	K23915
TRINITY_DN166751_c0_g1_i1.p1	K10408
TRINITY_DN16675_c0_g1_i1.p1	K23884
TRINITY_DN166761_c0_g1_i2.p1	K24135
TRINITY_DN166775_c0_g1_i1.p1	K11665
TRINITY_DN16677_c0_g1_i1.p1	K11997
TRINITY_DN166799_c0_g1_i1.p1	K09228
TRINITY_DN1667_c0_g1_i5.p1	K04564
TRINITY_DN1667_c1_g1_i1.p1	K02163
TRINITY_DN166805_c0_g1_i1.p1	K01164
TRINITY_DN166847_c0_g1_i1.p1	K14156
TRINITY_DN166918_c0_g1_i1.p1	K20823
TRINITY_DN166926_c0_g1_i1.p1	K10858
TRINITY_DN166932_c0_g1_i2.p1	K17809
TRINITY_DN166937_c0_g1_i1.p1	K02183
TRINITY_DN166943_c0_g1_i1.p1	K06843
TRINITY_DN166962_c0_g1_i1.p1	K13431
TRINITY_DN167009_c0_g1_i1.p1	K19526
TRINITY_DN167015_c0_g1_i1.p1	K00134
TRINITY_DN167049_c0_g1_i1.p1	K02906
TRINITY_DN167059_c0_g1_i1.p1	K02903
TRINITY_DN16705_c0_g1_i1.p1	K13291
TRINITY_DN167091_c0_g1_i1.p1	K19907
TRINITY_DN167118_c0_g1_i1.p1	K01488
TRINITY_DN167119_c0_g1_i1.p1	K01968
TRINITY_DN167142_c0_g1_i1.p1	K10414
TRINITY_DN167214_c0_g1_i1.p1	K03131
TRINITY_DN167272_c0_g1_i1.p1	K00856
TRINITY_DN16728_c0_g1_i8.p1	K17499
TRINITY_DN16730_c0_g1_i3.p1	K23847
TRINITY_DN167328_c0_g1_i1.p1	K16913
TRINITY_DN167355_c0_g1_i1.p1	K18667
TRINITY_DN167398_c0_g1_i1.p1	K08997
TRINITY_DN167429_c0_g1_i1.p1	K12592
TRINITY_DN167431_c0_g1_i1.p1	K13937
TRINITY_DN167456_c0_g1_i1.p1	K15528
TRINITY_DN167502_c0_g1_i1.p1	K20003
TRINITY_DN16760_c2_g1_i1.p1	K03122
TRINITY_DN16761_c1_g1_i9.p1	K06619
TRINITY_DN167623_c0_g1_i1.p1	K16570
TRINITY_DN167631_c0_g1_i1.p1	K05655
TRINITY_DN167632_c0_g1_i1.p1	K03029
TRINITY_DN167649_c0_g1_i1.p1	K03125
TRINITY_DN16764_c0_g1_i2.p1	K25472
TRINITY_DN167665_c0_g1_i1.p1	K13566
TRINITY_DN167717_c0_g1_i1.p1	K06106
TRINITY_DN167736_c0_g1_i1.p1	K20051
TRINITY_DN16773_c0_g1_i2.p1	K05099
TRINITY_DN167745_c0_g1_i1.p1	K19202
TRINITY_DN167749_c0_g1_i1.p1	K24637
TRINITY_DN167795_c0_g1_i1.p1	K16583
TRINITY_DN16780_c1_g1_i3.p1	K20316
TRINITY_DN16785_c0_g2_i1.p1	K08371
TRINITY_DN1678_c0_g1_i2.p1	K24626
TRINITY_DN167920_c0_g1_i1.p1	K14314
TRINITY_DN167956_c0_g1_i1.p1	K24891
TRINITY_DN167968_c0_g1_i1.p1	K02898
TRINITY_DN167989_c0_g1_i1.p1	K03783
TRINITY_DN167995_c0_g1_i1.p1	K00966
TRINITY_DN1679_c2_g1_i12.p1	K00164
TRINITY_DN1680_c0_g1_i6.p1	K21413
TRINITY_DN16810_c0_g1_i3.p1	K12482
TRINITY_DN168187_c0_g1_i1.p1	K16483
TRINITY_DN168201_c0_g1_i1.p1	K22530
TRINITY_DN168204_c0_g1_i1.p1	K10457
TRINITY_DN168271_c0_g1_i1.p1	K01875
TRINITY_DN168311_c0_g1_i1.p1	K13956
TRINITY_DN16833_c1_g1_i3.p1	K05012
TRINITY_DN168342_c0_g1_i1.p1	K04733
TRINITY_DN168343_c0_g1_i1.p1	K04424
TRINITY_DN1683_c1_g1_i5.p1	K10580
TRINITY_DN168409_c0_g1_i1.p1	K06694
TRINITY_DN168434_c0_g1_i1.p1	K18204
TRINITY_DN168533_c0_g1_i1.p1	K23402
TRINITY_DN168540_c0_g1_i1.p1	K02921
TRINITY_DN168548_c0_g1_i1.p1	K18422
TRINITY_DN168560_c0_g1_i1.p1	K20826
TRINITY_DN168628_c0_g1_i1.p1	K21891
TRINITY_DN168643_c0_g1_i1.p1	K08374
TRINITY_DN168654_c0_g1_i2.p1	K12860
TRINITY_DN16870_c0_g1_i2.p1	K02130
TRINITY_DN16873_c4_g1_i2.p1	K14799
TRINITY_DN168747_c0_g1_i1.p1	K15285
TRINITY_DN168764_c0_g1_i1.p1	K00921
TRINITY_DN168773_c0_g1_i1.p1	K11975
TRINITY_DN16881_c0_g1_i5.p1	K16675
TRINITY_DN16884_c0_g1_i1.p1	K10350
TRINITY_DN168856_c0_g1_i1.p1	K07514
TRINITY_DN168860_c0_g1_i1.p1	K13129
TRINITY_DN1688_c0_g1_i1.p1	K00710
TRINITY_DN168920_c0_g1_i1.p1	K25425
TRINITY_DN168921_c0_g1_i1.p1	K15438
TRINITY_DN16893_c1_g1_i4.p1	K13868
TRINITY_DN168949_c0_g1_i1.p1	K01384
TRINITY_DN168951_c0_g1_i1.p1	K25404
TRINITY_DN168_c2_g1_i1.p1	K07874
TRINITY_DN16900_c0_g3_i6.p1	K17966
TRINITY_DN169026_c0_g1_i1.p1	K04442
TRINITY_DN16902_c0_g2_i2.p1	K14553
TRINITY_DN169045_c0_g1_i1.p1	K11671
TRINITY_DN169103_c0_g1_i1.p1	K10403
TRINITY_DN169123_c0_g1_i1.p1	K15181
TRINITY_DN169156_c0_g1_i1.p1	K05038
TRINITY_DN169158_c0_g1_i1.p1	K12303
TRINITY_DN169186_c0_g1_i1.p1	K10345
TRINITY_DN16918_c1_g1_i1.p1	K18416
TRINITY_DN169192_c0_g1_i1.p1	K13697
TRINITY_DN16920_c0_g1_i5.p1	K08790
TRINITY_DN169214_c0_g1_i1.p1	K00387
TRINITY_DN169228_c0_g1_i1.p1	K06628
TRINITY_DN169241_c0_g1_i1.p1	K02435
TRINITY_DN169273_c0_g1_i1.p1	K10756
TRINITY_DN169300_c0_g1_i1.p1	K24865
TRINITY_DN16938_c0_g1_i17.p1	K04437
TRINITY_DN16939_c0_g1_i2.p1	K23341
TRINITY_DN1693_c1_g1_i2.p1	K08493
TRINITY_DN169400_c0_g1_i1.p1	K25392
TRINITY_DN169405_c0_g1_i1.p1	K01887
TRINITY_DN16941_c0_g1_i3.p1	K18619
TRINITY_DN169467_c0_g1_i1.p1	K19619
TRINITY_DN169492_c0_g1_i1.p1	K14403
TRINITY_DN169532_c0_g1_i1.p1	K06675
TRINITY_DN169546_c0_g1_i1.p1	K25615
TRINITY_DN169564_c0_g1_i1.p1	K20704
TRINITY_DN169626_c0_g1_i2.p1	K12349
TRINITY_DN169670_c0_g1_i1.p1	K06874
TRINITY_DN169734_c0_g1_i1.p1	K24931
TRINITY_DN169736_c0_g1_i1.p1	K07521
TRINITY_DN169747_c0_g1_i1.p1	K24930
TRINITY_DN16975_c0_g2_i2.p1	K03124
TRINITY_DN169815_c0_g1_i1.p1	K24095
TRINITY_DN169820_c0_g1_i1.p1	K08544
TRINITY_DN169844_c0_g1_i1.p1	K19681
TRINITY_DN169894_c0_g1_i1.p2	K07374
TRINITY_DN1698_c0_g1_i27.p1	K20526
TRINITY_DN1698_c3_g1_i2.p1	K00898
TRINITY_DN1698_c4_g1_i1.p1	K08341
TRINITY_DN169901_c0_g1_i1.p1	K12174
TRINITY_DN169993_c0_g1_i1.p1	K04890
TRINITY_DN16999_c0_g1_i4.p1	K13295
TRINITY_DN169_c8_g1_i1.p1	K13353
TRINITY_DN170001_c0_g1_i1.p1	K09668
TRINITY_DN170022_c0_g1_i2.p1	K00940
TRINITY_DN170129_c0_g1_i1.p1	K20092
TRINITY_DN17013_c0_g1_i1.p1	K14564
TRINITY_DN170141_c0_g1_i1.p1	K26157
TRINITY_DN17016_c1_g1_i6.p1	K12822
TRINITY_DN17016_c2_g1_i4.p1	K11141
